,opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
0,2451.0,10.0,12000000.0,14616.0,2015.0,1.85,111.0,2059.0,12000000.0,7.5
1,8330681.0,2271.0,13000000.0,60414025.0,1999.0,1.85,97.0,37907.0,16000000.0,7.2
2,19883351.0,2704.0,85000000.0,66941559.0,2000.0,1.85,100.0,4182.0,85000000.0,4.8
3,5329240.0,2331.0,20000000.0,17306648.0,2009.0,2.35,108.0,2799.0,22000000.0,5.6
4,923715.0,19.0,20000000.0,181025343.0,2013.0,2.35,134.0,4251.0,20000000.0,8.1
5,264851.0,4.0,18000000.0,60217171.0,2010.0,1.85,94.0,11984.0,18000000.0,7.6
6,21054238.0,3438.0,30000000.0,96439723.0,2004.0,1.85,98.0,6742.0,37000000.0,6.1
7,20617667.0,2678.0,22500000.0,131263370.0,2007.0,2.35,114.0,214.0,25000000.0,6.8
8,10523154.0,2337.0,42000000.0,56331864.0,2001.0,2.35,120.0,33585.0,42000000.0,6.1
9,11855260.0,2706.0,45000000.0,65595141.0,2006.0,2.35,102.0,15053.0,52000000.0,6.6
10,23722310.0,3255.0,40000000.0,139474906.0,2009.0,2.35,102.0,7009.0,20000000.0,6.4
11,27059130.0,3025.0,61000000.0,132493015.0,2013.0,2.35,109.0,20148.0,61000000.0,6.7
12,65237614.0,3404.0,200000000.0,788408539.0,2009.0,2.35,158.0,2144.0,200000000.0,5.8
13,113074.0,4.0,12000000.0,19287485.0,2004.0,2.35,129.0,2378.0,12000000.0,7.5
14,8754168.0,2771.0,13000000.0,42195766.0,2013.0,2.35,93.0,2730.0,13000000.0,5.9
15,274454.0,8.0,20000000.0,59667625.0,2003.0,1.85,124.0,7567.0,20000000.0,7.7
16,36302612.0,3121.0,42000000.0,202812429.0,2012.0,2.35,109.0,19968.0,42000000.0,7.2
17,24105943.0,2648.0,35000000.0,157852532.0,2008.0,2.35,123.0,25661.0,35000000.0,6.8
18,57071445.0,3306.0,50000000.0,331333876.0,2014.0,2.35,112.0,19428.0,50000000.0,7.1
19,27442040.0,3057.0,30000000.0,160247805.0,2008.0,2.35,111.0,2978.0,30000000.0,6.1
20,10310672.0,2523.0,43000000.0,62063972.0,2000.0,1.37,103.0,23864.0,43000000.0,6.0
21,9807292.0,2303.0,15000000.0,64232714.0,2007.0,1.85,100.0,11471.0,15000000.0,7.0
22,12242218.0,2872.0,28000000.0,38959900.0,2014.0,2.35,123.0,1286.0,28000000.0,6.2
23,14035033.0,2652.0,48000000.0,71171825.0,2007.0,2.35,122.0,33548.0,55000000.0,7.8
24,15951902.0,2855.0,30000000.0,80276156.0,2007.0,2.35,113.0,814.0,32000000.0,6.6
25,13330118.0,2888.0,28000000.0,40966716.0,2011.0,2.35,83.0,1987.0,28000000.0,6.1
26,45038460.0,3470.0,110000000.0,330780051.0,2014.0,2.35,102.0,10583.0,110000000.0,6.2
27,7160521.0,2545.0,62000000.0,18708848.0,2001.0,2.35,125.0,14536.0,42000000.0,5.9
28,70885301.0,2244.4561008554706,60000000.0,454161935.0,2006.0,2.35,117.0,32360.0,65000000.0,7.7
29,12229529.0,2225.0,17000000.0,95092667.0,2002.0,1.85,96.0,3294.0,17000000.0,5.6
30,27487144.0,3003.0,40000000.0,97470701.0,2013.0,2.35,128.0,16911.0,40000000.0,7.5
31,9869000.0,2689.0,175000000.0,151659062.0,2013.0,2.35,128.0,20965.0,175000000.0,6.3
32,6254.0,2.0,12000000.0,87793.0,2011.0,2.35,113.0,708.0,20000000.0,5.6
33,45107871.0,3591.0,75000000.0,196324496.0,2004.0,2.35,99.0,12952.0,75000000.0,6.8
34,6611532.0,1859.0,13000000.0,16757163.0,1998.0,1.85,121.0,6910.0,13000000.0,5.8
35,51240555.0,2470.0,41000000.0,245769202.0,2002.0,2.35,110.0,1954.0,41000000.0,7.0
36,6957216.0,2168.0,30000000.0,32955399.0,2007.0,2.35,108.0,16722.0,30000000.0,5.9
37,14252888.0,2370.0,40000000.0,96398826.0,1999.0,2.35,123.0,12970.0,40000000.0,6.5
38,10740446.0,1661.0,30000000.0,48559999.0,2009.0,1.85,79.0,1594.0,30000000.0,7.1
39,2501096.0,524.0,78000000.0,317668058.0,2001.0,1.85,135.0,2827.0,58000000.0,8.2
40,33258052.0,2686.0,45000000.0,363095319.0,1998.0,2.35,95.0,24205.0,120000000.0,7.2
41,30051075.0,3683.0,190000000.0,315709697.0,2009.0,2.35,96.0,48878.0,200000000.0,6.8
42,13623350.0,2625.0,19000000.0,70164105.0,2004.0,1.85,95.0,3092.0,20000000.0,5.9
43,15163484.0,1802.0,60000000.0,56709981.0,1998.0,2.35,115.0,4713.0,60000000.0,6.5
44,167953.0,4.0,20000000.0,14807531.0,2011.0,1.85,99.0,23755.0,15000000.0,6.5
45,24834845.0,3553.0,92000000.0,304249198.0,2013.0,1.85,101.0,15481.0,92000000.0,5.3
46,3721526.0,2066.0,35000000.0,42064105.0,2006.0,2.35,117.0,3611.0,35000000.0,6.9
47,8006232.0,2515.0,20000000.0,17430594.0,2003.0,1.85,101.0,2698.0,20000000.0,5.6
48,515992.0,14.0,32000000.0,61477797.0,2005.0,1.85,96.0,12754.0,32000000.0,7.5
49,16511391.0,2980.0,41000000.0,100622586.0,2001.0,2.35,144.0,18761.0,65000000.0,6.9
50,7576593.0,2502.0,25000000.0,47835784.0,2005.0,1.85,107.0,1095.0,30000000.0,6.6
51,16000000.0,2194.0,25000000.0,52543354.0,2013.0,1.85,100.0,3202.0,25000000.0,4.7
52,11019224.0,2459.0,36000000.0,43797731.0,2003.0,2.35,109.0,16611.0,36000000.0,6.1
53,3948863.0,1355.0,15000000.0,19153568.0,2007.0,2.35,108.0,12178.0,16000000.0,6.7
54,17069000.0,3158.0,40000000.0,86760995.0,2014.0,2.35,136.0,28927.0,40000000.0,6.1
55,1512224.0,818.0,20000000.0,6071433.0,2014.0,2.35,125.0,3979.0,20000000.0,7.0
56,2717000.0,361.0,15000000.0,36068890.0,2014.0,2.35,122.0,22574.0,15000000.0,6.8
57,9604791.0,1865.0,17000000.0,30331165.0,1998.0,1.85,82.0,9271.0,17000000.0,6.2
58,5948555.0,2159.0,14000000.0,22815460.0,2009.0,2.35,108.0,41359.0,14000000.0,6.5
59,391672.0,2244.4561008554706,20000000.0,7405084.0,2006.0,1.85,100.0,39507.0,8700000.0,7.1
60,3422072.0,660.0,17000000.0,16316273.0,1998.0,1.85,121.0,2365.0,17000000.0,7.5
61,2732880.0,1676.0,28000000.0,8165213.0,1997.0,1.85,89.0,5535.0,28000000.0,5.4
62,1190791.0,816.0,80000000.0,6300451.0,2005.0,2.35,102.0,1890.0,52000000.0,4.2
63,6176280.0,1890.0,40000000.0,20790486.0,2012.0,2.35,91.0,222.0,40000000.0,5.9
64,19630000.0,2123.0,40000000.0,152266007.0,1996.0,2.35,149.0,31349.0,40000000.0,7.4
65,12954142.0,2875.0,20000000.0,36265745.0,2011.0,2.35,90.0,2462.0,19000000.0,6.3
66,101749.0,4.0,55000000.0,69759296.0,2004.0,2.35,133.0,405.0,47000000.0,7.7
67,12758780.0,2712.0,28000000.0,62108587.0,2014.0,2.35,114.0,15428.0,28000000.0,6.5
68,78709.0,7.0,14000000.0,4741987.0,1999.0,1.85,107.0,10368.0,14000000.0,6.6
69,12177488.0,2411.0,11000000.0,46060915.0,2002.0,2.35,101.0,2436.0,11000000.0,7.4
70,29352630.0,3242.0,90000000.0,235900000.0,2001.0,1.85,146.0,6217.0,100000000.0,7.1
71,5064077.0,2341.0,25000000.0,12219367.0,2002.0,2.35,99.0,28987.0,25000000.0,4.9
72,10925253.0,3118.0,35000000.0,86648359.0,2011.0,2.35,106.0,561.0,35000000.0,5.0
73,8557630.0,1207.0,27000000.0,130759651.0,2002.0,2.35,101.0,74.0,30000000.0,7.1
74,27838201.0,2253.0,13000000.0,50445860.0,2014.0,2.35,100.0,2800.0,12500000.0,6.1
75,282367.0,6.0,30000000.0,107054484.0,2002.0,1.85,125.0,1556.0,30000000.0,7.2
76,1076250.0,175.0,12000000.0,89177486.0,2013.0,2.35,123.0,1595.0,12000000.0,7.8
77,16306974.0,3108.0,67500000.0,137489730.0,2012.0,2.35,105.0,8281.0,69000000.0,5.9
78,16770220.0,2568.0,50000000.0,50068310.0,1997.0,2.35,121.0,19139.0,50000000.0,6.7
79,3824988.0,954.0,45000000.0,29367143.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4
80,3824988.0,954.0,45000000.0,29367143.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4
81,10121.0,12.0,12000000.0,82497035.0,2012.0,2.35,110.0,146.0,12000000.0,6.5
82,384478.0,7.0,18500000.0,22498520.0,2002.0,1.85,81.0,25489.0,19000000.0,7.7
83,6154984.0,2160.0,13000000.0,18733666.0,2013.0,2.35,107.0,3004.0,13000000.0,5.7
84,27520040.0,3401.0,130000000.0,251499665.0,2013.0,2.35,100.0,14168.0,130000000.0,4.9
85,11100392.0,2819.0,57000000.0,38329114.0,2004.0,2.35,97.0,9814.0,58000000.0,6.3
86,3038546.0,1601.0,39000000.0,6429865.0,2004.0,2.35,110.0,2972.0,39000000.0,5.3
87,8014005.0,2973.0,26000000.0,28703083.0,2004.0,2.35,100.0,3742.0,26000000.0,4.5
88,14064317.0,3369.0,25000000.0,58240458.0,2003.0,2.35,102.0,3037.0,26000000.0,5.0
89,37132505.0,2919.0,85000000.0,315268353.0,1997.0,2.35,124.0,23603.0,85000000.0,6.4
90,6111074.0,2310.0,30000000.0,15358583.0,2003.0,1.85,96.0,977.0,30000000.0,5.6
91,11396768.0,2339.0,35000000.0,35426759.0,2012.0,2.35,101.0,2471.0,35000000.0,5.1
92,215177.0,221.0,40000000.0,20722450.0,2006.0,2.35,93.0,15638.0,40000000.0,5.1
93,18360230.0,3088.0,28000000.0,101379287.0,2014.0,2.39,81.0,47677.0,28000000.0,6.2
94,13687087.0,2445.0,155000000.0,167297191.0,2004.0,2.35,206.0,24598.0,155000000.0,5.5
95,6218335.0,2215.0,40000000.0,35195939.0,2004.0,1.85,103.0,3639.0,60000000.0,6.2
96,28112000.0,3763.0,170000000.0,277279693.0,2016.0,1.85,113.0,80806.0,170000000.0,6.4
97,16474092.0,2415.0,60000000.0,160700000.0,1997.0,2.35,116.0,3090.0,75000000.0,6.3
98,8008423.0,3106.0,45000000.0,59551283.0,2009.0,1.85,86.0,3423.0,45000000.0,5.4
99,13655306.0,2611.0,40000000.0,128884494.0,2007.0,2.35,102.0,4324.0,40000000.0,4.7
100,10216625.0,2446.0,109000000.0,87683966.0,2001.0,2.35,165.0,14196.0,107000000.0,6.8
101,14058106.0,2251.0,15000000.0,40127259.0,2009.0,1.85,99.0,16461.0,15000000.0,4.8
102,10007291.0,1505.0,14000000.0,25873145.0,2002.0,2.35,95.0,1421.0,14000000.0,5.7
103,37172.0,2.0,20000000.0,873617.0,2010.0,1.85,101.0,39515.0,60214958.65377698,6.3
104,3672366.0,1514.0,55000000.0,9521458.0,2006.0,1.85,128.0,27614.0,55000000.0,6.2
105,4860556.0,1548.0,45000000.0,18120267.0,2000.0,2.35,220.0,15006.0,57000000.0,5.8
106,15026.0,17.0,15000000.0,22723.0,2001.0,2.35,105.0,1732.0,25000000.0,4.5
107,2314646.0,131.0,60000000.0,47371191.0,2000.0,1.85,152.0,36897.0,60000000.0,7.9
108,9670235.0,2815.0,37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4
109,9670235.0,2815.0,37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4
110,2834421.0,2124.0,20000000.0,8178569.0,2005.0,2.35,94.0,838.0,20000000.0,2.3
111,16712407.0,2530.0,28000000.0,105159085.0,2001.0,2.35,104.0,17109.0,60000000.0,6.3
112,32450825.0,2984.0,42000000.0,173044410.0,2004.0,1.85,90.0,24534.0,42000000.0,5.9
113,9106906.0,2625.0,20000000.0,48958353.0,2010.0,1.85,90.0,2486.0,20000000.0,5.3
114,23244744.0,3723.0,80000000.0,349088523.0,2011.0,1.85,87.0,4073.0,75000000.0,4.4
115,14287159.0,3653.0,90000000.0,235296080.0,2015.0,1.85,92.0,38450.0,90000000.0,5.0
116,48875415.0,3700.0,70000000.0,443483213.0,2009.0,1.85,88.0,5227.0,75000000.0,4.5
117,44307417.0,3475.0,55000000.0,362605033.0,2007.0,1.85,92.0,2847.0,60000000.0,5.2
118,16284.0,5.0,14000000.0,274299.0,2002.0,1.85,132.0,1429.0,103000000.0,7.3
119,30181877.0,3011.0,46000000.0,160648493.0,2001.0,2.35,102.0,9176.0,48000000.0,5.7
120,861531.0,16.0,15000000.0,356258047.0,1999.0,2.35,122.0,19078.0,15000000.0,8.4
121,3667420.0,1500.0,17000000.0,16510971.0,2006.0,1.85,107.0,5992.0,19000000.0,5.5
122,43565135.0,3054.0,100000000.0,267985456.0,2007.0,1.85,176.0,20354.0,100000000.0,7.8
123,740455.0,6.0,40000000.0,257878294.0,2013.0,2.35,138.0,83012.0,40000000.0,7.3
124,4855475.0,2348.0,35000000.0,13264986.0,2001.0,1.85,94.0,1668.0,35000000.0,6.0
125,45117985.0,3063.0,30000000.0,286500000.0,2001.0,1.85,108.0,7872.0,30000000.0,6.4
126,18709680.0,2508.0,12000000.0,234723148.0,1999.0,1.85,95.0,8134.0,11000000.0,7.0
127,21514080.0,3192.0,50000000.0,236799211.0,2012.0,1.85,113.0,8398.0,50000000.0,6.7
128,89269067.0,3555.0,58000000.0,547326372.0,2014.0,2.35,133.0,16277.0,58800000.0,7.3
129,33369440.0,3172.0,55000000.0,126425115.0,2003.0,2.35,74.0,5713.0,55000000.0,6.3
130,4661866.0,322.0,40000000.0,58250151.0,1997.0,1.85,155.0,37570.0,36000000.0,7.2
131,3656000.0,1639.0,20000000.0,7022183.0,2008.0,2.35,83.0,2907.0,12000000.0,4.3
132,5783508.0,1680.0,14000000.0,30443277.0,2005.0,2.35,91.0,1608.0,14000000.0,5.0
133,198802.0,2244.4561008554706,10700000.0,31341183.0,1999.0,1.85,97.0,2640.0,14000000.0,6.9
134,1008308.0,139.0,30000000.0,18535575.0,2005.0,2.35,108.0,11519.0,30000000.0,7.0
135,12812287.0,2905.0,25000000.0,70326393.0,2004.0,2.35,97.0,2730.0,25000000.0,4.6
136,16620887.0,2456.0,45000000.0,136998907.0,1997.0,2.35,89.0,3717.0,45000000.0,4.6
137,11034422.0,2635.0,60000000.0,54994757.0,2002.0,1.85,96.0,22889.0,60000000.0,5.9
138,18383507.0,2518.0,30000000.0,176885658.0,1999.0,1.85,103.0,24333.0,30000000.0,6.7
139,204350.0,200.0,53000000.0,139801410.0,1997.0,2.35,94.0,6017.0,50000000.0,7.1
140,26232425.0,3507.0,50000000.0,172185754.0,2013.0,2.35,143.0,28176.0,50000000.0,6.3
141,28416365.0,3091.0,25000000.0,89476265.0,2004.0,1.85,98.0,656730.0,26000000.0,7.2
142,4552000.0,1762.0,18000000.0,17360801.0,2014.0,2.35,94.0,1673.0,18000000.0,5.7
143,9225575.0,2375.0,38000000.0,29544532.0,2001.0,1.85,102.0,1440.0,38000000.0,5.6
144,54628.0,6.0,25000000.0,13038660.0,1999.0,1.85,145.0,1282.0,25000000.0,7.3
145,46204168.0,3527.0,150000000.0,490875846.0,2009.0,2.35,146.0,16948.0,150000000.0,6.7
146,5223416.0,2132.0,75000000.0,39251128.0,1999.0,2.35,148.0,804.0,75000000.0,6.7
147,320690.0,16.0,49000000.0,71004627.0,2012.0,2.35,129.0,2035.0,60214958.65377698,6.6
148,15861939.0,3116.0,65000000.0,139840525.0,2014.0,2.39,118.0,4796.0,65000000.0,5.2
149,1012768.0,265.0,27500000.0,15815509.0,2011.0,2.35,130.0,2452.0,30000000.0,6.9
150,57225526.0,3856.0,130000000.0,518602163.0,2015.0,1.85,117.0,5730.0,130000000.0,7.4
151,5486209.0,2433.0,30000000.0,17865209.0,2001.0,2.35,109.0,1297.0,30000000.0,6.1
152,210013.0,15.0,12500000.0,23367586.0,2002.0,2.35,117.0,20456.0,12500000.0,7.3
153,17195160.0,2449.0,60000000.0,152457863.0,1998.0,1.85,83.0,25788.0,105000000.0,6.6
154,13584625.0,2505.0,60000000.0,100230832.0,1999.0,2.35,156.0,20761.0,55000000.0,6.8
155,1673125.0,1033.0,18000000.0,13203044.0,2003.0,2.35,108.0,14843.0,18000000.0,6.4
156,5607137.0,1672.0,23000000.0,18653615.0,1999.0,2.35,114.0,22040.0,23000000.0,6.1
157,15005604.0,2244.4561008554706,40000000.0,121032272.0,2006.0,1.85,139.0,848.0,40000000.0,7.8
158,248847.0,14.0,20000000.0,27911453.0,2008.0,2.35,115.0,10507.0,60214958.65377698,6.8
159,211130.0,6.0,15500000.0,1693000.0,2002.0,1.66,115.0,699.0,60214958.65377698,6.6
160,2002165.0,197.0,12000000.0,35830713.0,2012.0,1.85,107.0,2440.0,12000000.0,6.6
161,18575214.0,2709.0,20000000.0,98114471.0,2005.0,1.85,95.0,3558.0,32000000.0,4.6
162,19458109.0,3232.0,44500000.0,227140757.0,2012.0,2.35,130.0,3133.0,44500000.0,7.7
163,7515145.0,1631.0,21500000.0,24419219.0,1999.0,2.35,117.0,13576.0,21500000.0,7.2
164,36089972.0,3127.0,140000000.0,554600000.0,1998.0,2.35,153.0,26029.0,140000000.0,6.6
165,6511128.0,1915.0,20000000.0,23661038.0,2009.0,2.35,88.0,137712.0,27000000.0,5.7
166,12068931.0,3376.0,85000000.0,149717124.0,2011.0,1.85,97.0,2707.0,100000000.0,7.1
167,12606928.0,1572.0,50000000.0,314111923.0,1997.0,1.85,139.0,1474.0,50000000.0,7.7
168,6502724.0,2297.0,30000000.0,36040895.0,2005.0,2.35,109.0,3148.0,20000000.0,6.3
169,17695682.477841157,2244.4561008554706,113500000.0,132999811.0,2008.0,2.35,116.0,1609.0,78000000.0,5.1
170,6702923.0,3014.0,65000000.0,41636243.0,2009.0,2.35,94.0,23365.0,65000000.0,6.3
171,8444321.0,1814.0,40000000.0,22365133.0,1999.0,1.85,128.0,3821.0,60000000.0,5.9
172,329011.0,2.0,90000000.0,186049020.0,2001.0,2.35,95.0,15237.0,120000000.0,6.8
173,11554404.0,2244.4561008554706,17000000.0,21170563.0,2006.0,2.35,105.0,1538.0,60214958.65377698,6.0
174,796836.0,32.0,30000000.0,129779728.0,2007.0,1.85,123.0,20499.0,30000000.0,7.8
175,137580.0,8.0,13000000.0,6459183.0,2011.0,2.35,88.0,2011.0,13000000.0,6.6
176,9421369.0,2310.0,25000000.0,66015869.0,2007.0,2.35,114.0,50927.0,30000000.0,7.5
177,73071188.0,3613.0,63000000.0,292738626.0,2002.0,2.35,94.0,2725.0,63000000.0,6.2
178,9548111.0,2187.0,18000000.0,67683989.0,1997.0,2.35,68.0,10557.0,17000000.0,7.0
179,54917604.0,3312.0,35000000.0,310332636.0,1999.0,2.35,95.0,47203.0,33000000.0,6.6
180,14800723.0,2642.0,130000000.0,215080810.0,2008.0,2.35,165.0,921.0,130000000.0,6.6
181,10987006.0,2255.0,40000000.0,90717684.0,2000.0,1.85,103.0,26938.0,40000000.0,5.5
182,77025481.0,3452.0,425000000.0,2783918982.0,2009.0,1.78,178.0,4834.0,237000000.0,7.9
183,191271109.0,4276.0,250000000.0,1404705868.0,2015.0,2.35,141.0,92000.0,250000000.0,7.5
184,38291056.0,3395.0,70000000.0,172543519.0,2004.0,2.35,109.0,3222.0,60000000.0,5.6
185,130411.0,4.0,21000000.0,10108016.0,2009.0,2.35,98.0,1997.0,17000000.0,7.1
186,1405000.0,210.0,40000000.0,26738000.0,2015.0,1.85,159.0,554.0,18026148.0,8.4
187,6162640.0,2384.0,80000000.0,69131860.0,1998.0,1.85,97.0,2521.0,80000000.0,5.8
188,389351.0,7.0,20000000.0,132121212.0,2006.0,1.85,143.0,11248.0,25000000.0,7.5
189,8606403.0,1533.0,16000000.0,28734552.0,2001.0,1.85,130.0,3107.0,16000000.0,6.4
190,5613587.0,1689.0,13000000.0,27151490.0,1999.0,1.85,97.0,2936.0,18000000.0,2.5
191,17407110.0,2543.0,30000000.0,64170447.0,2008.0,1.85,99.0,6930.0,30000000.0,6.0
192,11541571.0,3390.0,45000000.0,70216497.0,2008.0,2.35,101.0,15990.0,70000000.0,5.6
193,46522560.0,3186.0,130000000.0,273271982.0,2003.0,2.35,147.0,12954.0,130000000.0,6.6
194,11007367.0,2944.0,70000000.0,69157016.0,2002.0,2.35,116.0,12993.0,70000000.0,5.6
195,245398.0,27.0,25000000.0,12413949.0,2009.0,1.85,122.0,13809.0,20000000.0,6.7
196,23817340.0,3215.0,20000000.0,60961307.0,2016.0,2.1555288461538464,100.0,18786.0,20000000.0,6.7
197,23817340.0,3215.0,20000000.0,60961307.0,2016.0,2.1555288461538464,100.0,18786.0,20000000.0,6.7
198,12292952.0,2005.0,18000000.0,77147031.0,2003.0,1.85,98.0,3151.0,18000000.0,7.1
199,31603106.0,3049.0,19000000.0,215448997.0,2011.0,1.85,97.0,5547.0,20000000.0,5.7
200,17695682.477841157,2244.4561008554706,35000000.0,15471969.0,2012.0,1.85,93.0,1361.0,30000000.0,5.2
201,7010474.0,2705.0,70000000.0,14294842.0,2002.0,2.35,91.0,1846.0,70000000.0,3.6
202,13050700.0,3207.0,75000000.0,71523271.0,2001.0,2.35,123.0,13934.0,80000000.0,6.6
203,2231273.0,2121.0,20000000.0,12967829.0,2009.0,2.35,111.0,1573.0,20000000.0,6.4
204,7783266.0,2650.0,45000000.0,46598133.0,2008.0,1.85,99.0,12166.0,40000000.0,5.4
205,24241612.0,2711.0,18000000.0,65842412.0,2004.0,1.85,106.0,3956.0,18000000.0,5.7
206,20627433.0,1605.0,12000000.0,77063461.0,2002.0,1.85,102.0,2754.0,12000000.0,6.3
207,2585292.0,540.0,15000000.0,11156471.0,1998.0,1.85,76.0,1139.0,15000000.0,2.8
208,65241.0,4.0,30000000.0,8845575.0,2010.0,2.35,134.0,1873.0,60214958.65377698,7.3
209,3201420.0,2244.4561008554706,70000000.0,35417162.0,2006.0,2.35,116.0,1899.0,70000000.0,4.2
210,11511960.0,2876.0,50000000.0,42598498.0,2003.0,2.35,98.0,3357.0,50000000.0,6.5
211,42872606.0,2934.0,125000000.0,238317814.0,1997.0,1.85,125.0,2699.0,125000000.0,3.7
212,48745440.0,3858.0,150000000.0,359142722.0,2005.0,2.35,128.0,59558.0,150000000.0,8.3
213,166007347.0,4242.0,250000000.0,868160194.0,2016.0,2.35,183.0,24450.0,250000000.0,6.9
214,37573187.0,3417.0,70000000.0,213463976.0,2011.0,2.35,116.0,4001.0,70000000.0,5.8
215,4603177.0,2008.0,20000000.0,16723377.0,2013.0,1.85,110.0,3177.0,20000000.0,5.0
216,25534825.0,3690.0,209000000.0,305218228.0,2012.0,2.35,131.0,26679.0,209000000.0,5.9
217,23450212.0,3216.0,75000000.0,94944017.0,2005.0,2.4,118.0,15889.0,53000000.0,5.7
218,4050655.0,808.0,20000000.0,30894247.0,2008.0,2.35,102.0,1778.0,20000000.0,6.4
219,9851102.0,1952.0,17000000.0,38028230.0,2011.0,2.35,86.0,17396.0,17000000.0,5.6
220,7582595.0,2950.0,50000000.0,60282876.0,2013.0,2.35,124.0,3580.0,60000000.0,6.2
221,12801465.0,2659.0,25000000.0,38351350.0,2005.0,2.35,105.0,3535.0,60214958.65377698,5.5
222,20114233.0,2190.0,12000000.0,63118386.0,1996.0,1.85,81.0,17035.0,12000000.0,6.8
223,13122865.0,2526.0,39000000.0,69538833.0,2007.0,1.85,102.0,1930.0,60214958.65377698,5.6
224,13218723.0,3188.0,15000000.0,33508485.0,2005.0,1.85,106.0,3462.0,14000000.0,6.4
225,2902117.0,601.0,16500000.0,39380876.0,2007.0,2.35,120.0,12554.0,16500000.0,7.1
226,13106526.0,2568.0,48000000.0,90376224.0,2000.0,2.35,93.0,5390.0,48000000.0,6.0
227,27450296.0,3681.0,80000000.0,221468935.0,2008.0,2.35,99.0,12831.0,80000000.0,6.1
228,38021044.0,3928.0,150000000.0,287594577.0,2007.0,1.85,91.0,6576.0,150000000.0,6.2
229,7031228.0,2964.0,17500000.0,20159316.0,2006.0,2.35,110.0,35345.0,17500000.0,6.3
230,1843347.0,1902.0,22000000.0,19563579.0,2014.0,2.35,92.0,14617.0,22000000.0,6.3
231,18736133.0,2770.0,40000000.0,58855732.0,2001.0,2.35,106.0,2544.0,40000000.0,6.4
232,637721.0,25.0,13000000.0,32382381.0,1999.0,1.85,112.0,1171.0,13000000.0,7.8
233,101126.0,8.0,18000000.0,14488705.0,2004.0,1.85,104.0,847.0,18000000.0,7.1
234,8165551.0,1501.0,53000000.0,22852487.0,1998.0,1.85,172.0,2397.0,55000000.0,5.9
235,27515871.0,3153.0,150000000.0,194995215.0,2007.0,2.35,115.0,31523.0,150000000.0,6.3
236,29300465.0,3215.0,20000000.0,154218168.0,2008.0,2.35,91.0,4729.0,20000000.0,3.7
237,2076402.0,1798.0,60000000.0,11427090.0,2003.0,2.35,127.0,12947.0,35000000.0,6.5
238,8234926.0,2518.0,90000000.0,87420776.0,1999.0,1.85,132.0,55254.0,100000000.0,6.8
239,41536370.0,3027.0,30000000.0,228641283.0,1999.0,1.85,93.0,26760.0,34200000.0,6.4
240,11554015.0,2531.0,15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
241,11554015.0,2531.0,15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
242,207377.0,6.0,70000000.0,123954323.0,2003.0,1.37,125.0,16138.0,70000000.0,8.0
243,56215889.0,3761.0,165000000.0,652127828.0,2014.0,2.39,102.0,2963.0,165000000.0,7.9
244,7760205.0,2047.0,40000000.0,25693998.0,2012.0,2.35,107.0,1702.0,40000000.0,6.5
245,27736056.0,3261.0,40000000.0,137047376.0,2006.0,1.85,99.0,19334.0,40000000.0,4.6
246,25661041.0,2802.0,33000000.0,173559438.0,2000.0,1.85,99.0,1790.0,30000000.0,5.1
247,19000000.0,2821.0,32000000.0,82332450.0,2011.0,2.35,113.0,3500.0,32000000.0,4.4
248,3545204.0,1961.0,45000000.0,8488871.0,2002.0,1.85,74.0,13917.0,40000000.0,6.5
249,2471471.0,857.0,18000000.0,103215094.0,2014.0,1.85,119.0,21668.0,18000000.0,7.8
250,2370809.0,1000.0,13000000.0,8130727.0,2001.0,2.35,93.0,1775.0,13000000.0,6.1
251,1705577.0,550.0,20000000.0,14603001.0,2004.0,1.85,100.0,2295.0,20000000.0,6.1
252,193021.0,4.0,95000000.0,159691085.0,2001.0,2.35,152.0,4270.0,92000000.0,7.7
253,11102948.0,2571.0,35000000.0,33422806.0,2001.0,2.35,95.0,2643.0,50000000.0,4.8
254,3669530.0,1516.0,17500000.0,7285135.0,2013.0,2.35,93.0,1373.0,17500000.0,4.4
255,4143199.0,2244.4561008554706,15000000.0,10951153.0,2006.0,2.35,116.0,5012.0,15000000.0,7.0
256,1443809.0,18.0,13000000.0,331266710.0,2010.0,2.35,108.0,38072.0,13000000.0,8.0
257,4415000.0,2567.0,70000000.0,19535476.0,2015.0,2.35,133.0,28129.0,70000000.0,5.4
258,16061271.0,2912.0,65000000.0,132397389.0,2004.0,2.35,122.0,19764.0,65000000.0,5.9
259,33014202.0,3372.0,61000000.0,145594548.0,2007.0,1.85,93.0,13232.0,61000000.0,6.3
260,9160263.0,2542.0,35000000.0,26613620.0,1999.0,2.35,112.0,5709.0,35000000.0,6.6
261,18185000.0,3555.0,45000000.0,127990741.0,2014.0,1.85,117.0,49743.0,40000000.0,6.5
262,9413684.0,2524.0,40000000.0,40435694.0,2000.0,2.35,107.0,4565.0,40000000.0,5.1
